iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
COL,South America,Colombia,2021-01-22,1987418.0,15073.0,16748429,50586.0,399.0,388286,39058674,296229,329156,994165,7842,7631,0.93,,,,,,,,,85352.0,9470457.0,186123,1677,70879.0,1393,245,4.1,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-23,2002969.0,15551.0,15990714,50982.0,396.0,389429,39364298,305623,314265,1001948,7783,7653,0.91,,,,,,,,,70017.0,9540474.0,187499,1376,70789.0,1391,239,4.2,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-24,2015485.0,12516.0,15296.0,51374.0,392.0,391857,39610274,245977,300612,1009652,7704,7701,0.89,,,,,,,,,51262.0,9591736.0,188506,1007,70743.0,1.39,232,4.3,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,83.5
COL,South America,Colombia,2021-01-25,2027746.0,12261.0,14944857,51747.0,373.0,391857,39851.24,240965,293711,1016982,7331,7701,0.88,,,,,,,,,59646.0,9651382.0,189678,1172,71008.0,1396,228,4.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-26,2041352.0,13606.0,14611571,52128.0,381.0,389429,40118638,267398,287161,1024.47,7488,7653,0.85,,,,,,,,,69479.0,9720861.0,191044,1365,70127.0,1378,224,4.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-27,2055305.0,13953.0,14046571,52523.0,395.0,390143,40392856,274218,276057,1032233,7763,7667,0.83,,,,,,,,,73821.0,9794682.0,192495,1451,69747.0,1371,213,4.7,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-28,2067575.0,12270.0,13604286,52913.0,390.0,389429,40633998,241142,267365,1039898,7665,7653,0.8,,,,,,,,,72597.0,9867279.0,193921,1427,68882.0,1354,204,4.9,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-29,2077633.0,10058.0,12887857,53284.0,371.0,385429,40831667,197.67,253285,1047189,7291,7575,0.78,,,,,,,,,67913.0,9935192.0,195256,1335,66391.0,1305,193,5.2,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-30,2086806.0,9173.0,11976714,53650.0,366.0,381143,41011944,180277,235378,1054382,7193,7491,0.77,,,,,,,,,65561.0,10000753.0,196545,1288,65754.0,1292,186,5.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-31,2094884.0,8078.0,11342714,53983.0,333.0,372714,41170701,158757,222918,1060926,6544,7325,0.77,,,,,,,,,56741.0,10057494.0,197.66,1115,66537.0,1308,183,5.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,71.2
COL,South America,Colombia,2021-02-01,2104506.0,9622.0,10965714,54272.0,289.0,360714,41359802,189101,215509,1066606,5.68,7089,0.78,,,,,,,,,57773.0,10115267.0,198795,1135,66269.0,1302,176,5.7,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-02,2114597.0,10091.0,10463571,54576.0,304.0,349714,41558.12,198318,205.64,1072581,5975,6873,0.77,,,,,,,,,61078.0,10176345.0,199995,1.2,65069.0,1279,168,6.0,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-03,2125622.0,11025.0,10045286,54877.0,301.0,336286,41774794,216674,197.42,1078496,5916,6609,0.76,,,,,,,,,62561.0,10238906.0,201225,1.23,63461.0,1247,163,6.1,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-04,2135412.0,9790.0,9691.0,55131.0,254.0,316857,41967197,192403,190457,1083488,4992,6227,0.74,,,,,,,,,72452.0,10311358.0,202649,1424,63440.0,1247,159,6.3,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-05,2142660.0,7248.0,9289571,55403.0,272.0,302714,42109641,142445,182568,1088834,5346,5949,0.72,,,,,,,,,64453.0,10375811.0,203916,1267,62946.0,1237,155,6.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-06,2151207.0,8547.0,9200143,55693.0,290.0,291857,42277615,167974,180.81,1094533,5699,5736,0.71,,,,,,,,,54764.0,10430575.0,204992,1076,61403.0,1207,151,6.6,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-07,2157216.0,6009.0,8904571,55993.0,300.0,287143,42395.71,118095,175001,1100429,5896,5643,0.69,,,,,,,,,37903.0,10468478.0,205737,745,58712.0,1154,147,6.8,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,61.03
COL,South America,Colombia,2021-02-08,2161462.0,4246.0,8136571,56290.0,297.0,288286,42479157,83447,159908,1106266,5837,5666,0.68,,,,,,,,,50732.0,10519210.0,206734,997,57706.0,1134,141,7.1,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-09,2166904.0,5442.0,7472429,56507.0,217.0,275857,42586108,106951,146855,1110531,4265,5421,0.68,,,,,,,,,47608.0,10566818.0,207669,936,55782.0,1096,138,7.2,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-10,2173347.0,6443.0,6817857,56733.0,226.0,265143,42712732,126624,133991,1114972,4442,5211,0.68,,,,,,,,,53330.0,10620148.0,208717,1048,54463.0,1.07,133,7.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-11,2179641.0,6294.0,6318429,56983.0,250.0,264571,42836428,123696,124176,1119885,4913,5.2,0.68,,,,,,,,,61098.0,10681246.0,209918,1201,52841.0,1038,128,7.8,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-12,2185169.0,5528.0,6072714,57196.0,213.0,256143,42945.07,108642,119347,1124072,4186,5034,0.69,,,,,,,,,53936.0,10735182.0,210978,1.06,51339.0,1009,123,8.1,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-13,2190116.0,4947.0,5558429,57425.0,229.0,247429,43042293,97223,109.24,1128572,4501,4863,0.69,,,,,,,,,42715.0,10777897.0,211818,839,49617.0,975,0.12,8.3,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-14,2195039.0,4923.0,5403286,57605.0,180.0,230286,43139045,96752,106191,1132.11,3538,4526,0.7,,,,,,,,,34146.0,10812043.0,212489,671,49081.0,965,119,8.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,47.15
COL,South America,Colombia,2021-02-15,2198549.0,3510.0,5298143,57786.0,181.0,213714,43208026,68982,104124,1135667,3557,4.2,0.7,,,,,,,,,40135.0,10852178.0,213278,789,47567.0,935,117,8.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-16,2202598.0,4049.0,5099143,57949.0,163.0,206.0,43287601,79575,100213,1138.87,3203,4049,0.71,,,,,,,,,50371.0,10902549.0,214268,0.99,47962.0,943,118,8.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-17,2207701.0,5103.0,4907714,58134.0,185.0,200143,43387891,100289,96451,1142506,3636,3933,0.73,,,,,,,,,49339.0,10951888.0,215237,0.97,47391.0,931,118,8.5,tests performed,18.0,,,,,0.0,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-18,2212525.0,4824.0,4697714,58334.0,200.0,193.0,43482696,94806,92324,1146437,3931,3793,0.74,,,,,,,,,46243.0,10998131.0,216146,909,45269.0,0.89,119,8.4,tests performed,9935.0,,,9917.0,9917.0,0.02,,,195.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-19,2217001.0,4476.0,4547429,58511.0,177.0,187857,43570663,87967,89.37,1149915,3479,3692,0.76,,,,,,,,,49972.0,11048103.0,217128,982,44703.0,879,117,8.5,tests performed,21307.0,,,11372.0,10644.0,0.04,,,209.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-20,2222018.0,5017.0,4557429,58685.0,174.0,180.0,43669262,98599,89567,1153335,3.42,3538,0.77,,,,,,,,,46211.0,11094314.0,218036,908,45202.0,888,117,8.5,tests performed,33140.0,,,11833.0,11041.0,0.07,,,217.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-21,2226262.0,4244.0,4460429,58834.0,149.0,175571,43752669,83407,87661,1156263,2928,3451,0.78,,,,,,,,,48517.0,11142831.0,218.99,954,47255.0,929,113,8.8,tests performed,39827.0,,,6687.0,9952.0,0.08,,,196.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,38.62
COL,South America,Colombia,2021-02-22,2229663.0,3401.0,4444857,58974.0,140.0,169714,43819509,66.84,87355,1159014,2751,3335,0.78,,,,,,,,,37682.0,11180513.0,219.73,741,46905.0,922,112,8.9,tests performed,45166.0,,,5339.0,9030.0,0.09,,,177.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-23,2233589.0,3926.0,4427286,59118.0,144.0,167.0,43896667,77158,87009,1161845,2.83,3282,0.78,,,,,,,,,41704.0,11222217.0,220.55,0.82,45667.0,897,107,9.3,tests performed,48150.0,,,2984.0,8022.0,0.09,,,158.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-24,2237542.0,3953.0,4263.0,59260.0,142.0,160857,43974355,77688,83781,1164635,2791,3161,0.78,,,,,,,,,43796.0,11266013.0,221411,861,44875.0,882,104,9.6,tests performed,50524.0,,,2374.0,7215.0,0.1,,,142.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-25,2241225.0,3683.0,4100.0,59396.0,136.0,151714,44046737,72382,80577,1167308,2673,2982,0.79,,,,,,,,,40409.0,11306422.0,222205,794,44042.0,866,102,9.8,tests performed,66157.0,,,15633.0,8032.0,0.13,,,158.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-26,2244792.0,3567.0,3970143,59518.0,122.0,143857,44116839,70102,78025,1169706,2398,2827,0.8,,,,,,,,,42024.0,11348446.0,223031,826,42906.0,843,101,9.9,tests performed,81333.0,,,15176.0,8575.0,0.16,,,169.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-27,2248135.0,3343.0,3731.0,59660.0,142.0,139286,44182539,65.7,73325,1172496,2791,2737,0.81,,,,,,,,,42705.0,11391151.0,223.87,839,42405.0,833,98,10.2,tests performed,114042.0,,,32709.0,11557.0,0.22,,,227.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-02-28,2251690.0,3555.0,3632571,59766.0,106.0,133143,44252405,69866,71391,1174.58,2083,2617,0.84,,,,,,,,,31431.0,11422582.0,224488,618,39964.0,785,99,10.1,tests performed,130578.0,,,16536.0,12964.0,0.26,,,255.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,30.73
COL,South America,Colombia,2021-03-01,2255260.0,3570.0,3656714,59866.0,100.0,127429,44322566,70161,71865,1176545,1965,2504,0.86,,,,,,,,,32140.0,11454722.0,225119,632,39173.0,0.77,0.1,10.0,tests performed,149133.0,,,18555.0,14852.0,0.29,,,292.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-02,2259599.0,4339.0,3715714,59972.0,106.0,122.0,44407841,85274,73025,1178628,2083,2398,0.87,,,,,,,,,37650.0,11492372.0,225859,0.74,38594.0,758,99,10.1,tests performed,169619.0,,,20486.0,17353.0,0.33,,,341.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-03,2262646.0,3047.0,3586286,60082.0,110.0,117429,44467723,59883,70481,1180.79,2162,2308,0.87,,,,,,,,,39977.0,11532349.0,226645,786,38048.0,748,98,10.2,tests performed,191480.0,,,21861.0,20137.0,0.38,,,396.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-04,2266211.0,3565.0,3569429,60189.0,107.0,113286,44537786,70063,70.15,1182893,2103,2226,0.87,,,,,,,,,45266.0,11577615.0,227535,0.89,38742.0,761,99,10.1,tests performed,206475.0,,,14995.0,20045.0,0.41,,,394.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-05,2269582.0,3371.0,3541429,60300.0,111.0,111714,44604036,66.25,69.6,1185074,2181,2196,0.89,,,,,,,,,40883.0,11618498.0,228338,803,38579.0,758,99,10.1,tests performed,239851.0,,,33376.0,22645.0,0.47,,,445.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-06,2273245.0,3663.0,3587143,60412.0,112.0,107429,44676025,71989,70498,1187275,2201,2111,0.9,,,,,,,,,40718.0,11659216.0,229138,0.8,38295.0,753,102,9.8,tests performed,270411.0,,,30560.0,22338.0,0.53,,,439.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-07,2276656.0,3411.0,3566571,60503.0,91.0,105286,44743061,67036,70094,1189064,1788,2069,0.92,,,,,,,,,21646.0,11680862.0,229564,425,36897.0,725,101,9.9,tests performed,299400.0,,,28989.0,24117.0,0.59,,,474.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,29.26
COL,South America,Colombia,2021-03-08,2278861.0,2205.0,3371571,60598.0,95.0,104571,44786396,43335,66261,1190931,1867,2055,0.94,,,,,,,,,31358.0,11712220.0,230.18,616,36785.0,723,101,9.9,tests performed,316079.0,,,16679.0,23849.0,0.62,,,469.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-09,2282372.0,3511.0,3253286,60676.0,78.0,100571,44855398,69002,63937,1192464,1533,1977,0.97,,,,,,,,,35254.0,11747474.0,230873,693,36443.0,716,102,9.8,tests performed,403095.0,,,87016.0,33354.0,0.79,,,656.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-10,2285960.0,3588.0,3330571,60773.0,97.0,98714,44925913,70515,65456,1194.37,1906,1.94,1.01,,,,,,,,,35469.0,11782943.0,231.57,697,35799.0,704,104,9.6,tests performed,480250.0,,,77155.0,41253.0,0.94,,,811.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-11,2290539.0,4579.0,3475429,60858.0,85.0,95571,45015904,89991,68303,1196041,1671,1878,1.03,,,,,,,,,50669.0,11833612.0,232566,996,36571.0,719,106,9.4,tests performed,589208.0,,,108958.0,54676.0,1.16,,,1075.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-12,2294617.0,4078.0,3576429,60950.0,92.0,92857,45096048,80145,70287,1197849,1808,1825,1.05,,,,,,,,,47976.0,11881588.0,233509,943,37584.0,739,0.11,9.1,tests performed,693490.0,,,104282.0,64806.0,1.36,,,1274.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-13,2299082.0,4465.0,3691.0,61046.0,96.0,90571,45183799,87751,72539,1199735,1887,1.78,1.07,,,,,,,,,40936.0,11922524.0,234313,805,37615.0,739,0.11,9.1,tests performed,782301.0,749059.0,33242.0,88811.0,73127.0,1.54,1.47,0.07,1437.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-14,2303144.0,4062.0,3784.0,61143.0,97.0,91429,45263629,79.83,74367,1201642,1906,1797,1.08,,,,,,,,,30313.0,11952837.0,234909,596,38854.0,764,111,9.0,tests performed,843204.0,803656.0,39548.0,60903.0,77686.0,1.66,1.58,0.08,1527.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,22.93
COL,South America,Colombia,2021-03-15,2305884.0,2740.0,3860429,61243.0,100.0,92143,45317478,53849,75869,1203607,1965,1811,1.09,,,,,,,,,30968.0,11983805.0,235517,609,38798.0,762,112,8.9,tests performed,913961.0,868994.0,44967.0,70757.0,85412.0,1.8,1.71,0.09,1679.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-16,2309600.0,3716.0,3889714,61368.0,125.0,98857,45390509,73.03,76444,1206064,2457,1943,1.12,,,,,,,,,41720.0,12025525.0,236337,0.82,39722.0,781,117,8.5,tests performed,976137.0,928927.0,47210.0,62176.0,81863.0,1.92,1.83,0.09,1609.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-17,2314154.0,4554.0,4027714,61498.0,130.0,103571,45480009,89.5,79157,1208619,2555,2035,1.16,,,,,,,,,34063.0,12059588.0,237007,669,39521.0,777,119,8.4,tests performed,1024358.0,971240.0,53118.0,48221.0,77730.0,2.01,1.91,0.1,1528.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-18,2319293.0,5139.0,4107714,61636.0,138.0,111143,45581005,100997,80729,1211331,2712,2184,1.19,,,,,,,,,46016.0,12105604.0,237911,904,38856.0,764,122,8.2,tests performed,1076496.0,1022604.0,53892.0,52138.0,69613.0,2.12,2.01,0.11,1368.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-19,2324426.0,5133.0,4258429,61771.0,135.0,117286,45681884,100879,83691,1213984,2653,2305,1.22,,,,,,,,,43986.0,12149590.0,238776,864,38286.0,752,128,7.8,tests performed,1131999.0,1077837.0,54162.0,55503.0,62644.0,2.22,2.12,0.11,1231.0,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-20,2331187.0,6761.0,4586429,61907.0,136.0,123.0,45814758,132874,90137,1216657,2673,2417,1.25,,,,,,,,,60700.0,12210290.0,239969,1193,41109.0,808,136,7.4,tests performed,1182098.0,1127570.0,54528.0,50099.0,57114.0,2.32,2.22,0.11,1122.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-21,2337230.0,6043.0,4869429,62028.0,121.0,126429,45933521,118763,95699,1219035,2378,2485,1.25,,,,,,,,,38893.0,12249183.0,240733,764,42335.0,832,141,7.1,tests performed,1215008.0,1157159.0,57849.0,32910.0,53115.0,2.39,2.27,0.11,1044.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,26.91
COL,South America,Colombia,2021-03-22,2342278.0,5048.0,5199143,62148.0,120.0,129286,46032729,99208,102179,1221393,2358,2541,1.25,,,,,,,,,28126.0,12277309.0,241286,553,41929.0,824,147,6.8,tests performed,1238259.0,1177935.0,60324.0,23251.0,46328.0,2.43,2.31,0.12,910.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-23,2347224.0,4946.0,5374857,62274.0,126.0,129429,46129932,97204,105632,1223869,2476,2544,1.25,,,,,,,,,28592.0,12305901.0,241848,562,40054.0,787,0.15,6.7,tests performed,1299809.0,1236980.0,62829.0,61550.0,46239.0,2.55,2.43,0.12,909.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-24,2353210.0,5986.0,5579429,62394.0,120.0,128.0,46247575,117643,109652,1226228,2358,2516,1.26,,,,,,,,,43616.0,12349517.0,242705,857,41418.0,814,152,6.6,tests performed,1385503.0,1311229.0,74274.0,85694.0,51592.0,2.72,2.58,0.15,1014.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-25,2359942.0,6732.0,5807.0,62519.0,125.0,126143,46379879,132304,114125,1228684,2457,2479,1.27,,,,,,,,,52093.0,12401610.0,243729,1024,42287.0,831,0.16,6.2,tests performed,1476364.0,1359247.0,117117.0,90861.0,57124.0,2.9,2.67,0.23,1123.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-26,2367337.0,7395.0,6130143,62645.0,126.0,124857,46525213,145334,120476,1231161,2476,2454,1.29,,,,,,,,,46488.0,12448098.0,244642,914,42644.0,838,162,6.2,tests performed,1596288.0,1448180.0,148108.0,119924.0,66327.0,3.14,2.85,0.29,1304.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-27,2375591.0,8254.0,6343429,62790.0,145.0,126143,46687428,162216,124667,1234.01,2.85,2479,1.3,,,,,,,,,56697.0,12504795.0,245756,1114,42072.0,827,167,6.0,tests performed,1726924.0,1550856.0,176068.0,130636.0,77832.0,3.39,3.05,0.35,1530.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-03-28,2382730.0,7139.0,6500.0,62955.0,165.0,132429,46827731,140303,127744,1237253,3243,2603,1.3,,,,,,,,,44339.0,12549134.0,246628,871,42850.0,842,173,5.8,tests performed,1818861.0,1624565.0,194296.0,91937.0,86265.0,3.57,3.19,0.38,1695.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,37.17
COL,South America,Colombia,2021-03-29,2389779.0,7049.0,6785857,63079.0,124.0,133.0,46966265,138534,133362,1239.69,2437,2614,1.31,,,,,,,,,42928.0,12592062.0,247471,844,44965.0,884,178,5.6,tests performed,1965054.0,1736568.0,228486.0,146193.0,103828.0,3.86,3.41,0.45,2041.0,82.87,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
